learner_steps,learner_walltime,loss
118,15.599292039871216,224.76817
119,15.733629703521729,392.83923
120,15.872971773147583,141.95198
121,16.006813049316406,163.79654
122,16.147364854812622,189.59785
123,16.28748893737793,128.49432
124,16.419730186462402,97.96473
125,16.559642553329468,288.0758
126,16.690471172332764,161.27448
127,16.82987356185913,217.60664
128,16.9572594165802,247.50812
129,17.09554958343506,107.1891
130,17.225990295410156,142.56317
131,17.364668369293213,152.62158
132,17.48945641517639,238.43123
133,17.625732898712158,177.40163
134,17.767661333084106,144.40063
135,17.899343729019165,223.59529
136,18.029219150543213,201.68785
137,18.160130262374878,126.29839
138,18.295021533966064,164.44241
139,18.42358374595642,123.0568
140,18.564234972000122,128.96588
141,18.69335675239563,255.956
142,18.83693766593933,145.64087
143,18.96386957168579,218.25201
144,19.102991342544556,144.56079
145,19.227761030197144,265.68887
146,19.358094930648804,127.1604
147,19.483861446380615,256.00964
148,19.61020016670227,218.90167
149,19.73427987098694,141.50368
150,19.860315084457397,125.75338
151,19.98198437690735,257.62787
152,20.114073991775513,372.89636
153,20.23875069618225,105.15721
154,20.36928081512451,174.24335
155,20.494239330291748,129.39995
156,20.616252660751343,119.075264
157,20.744161128997803,292.00092
158,20.871258020401,276.07724
159,21.001547813415527,158.81606
160,21.126904726028442,88.53245
161,21.254029750823975,156.86916
162,21.38070011138916,166.64212
163,21.513023138046265,282.27664
164,21.643994569778442,183.48846
165,21.780341148376465,167.31512
166,21.918112993240356,94.172325
167,22.035325527191162,152.45699
168,22.162847995758057,170.59734
169,22.28296422958374,306.28027
170,22.40226912498474,139.22876
171,22.52385187149048,162.35828
172,22.644522190093994,94.41312
173,22.764614820480347,65.44817
174,22.88442635536194,171.47589
175,23.003603219985962,144.04434
176,23.12537717819214,155.23683
177,23.251072645187378,187.15228
178,23.394700527191162,281.7931
179,23.517325162887573,88.71106
180,23.63752293586731,301.62238
181,23.7646541595459,91.17181
182,23.888773202896118,231.35086
183,24.004474401474,203.03448
184,24.131202697753906,215.14447
185,24.249218463897705,230.6474
186,24.37005853652954,224.86855
187,24.492672443389893,201.91232
188,24.61618447303772,356.63855
189,24.742289304733276,199.92873
190,24.873905420303345,156.03221
191,24.994176626205444,192.30495
192,25.118058681488037,172.28278
193,25.248310804367065,113.21726
194,25.37157917022705,83.714355
195,25.48938274383545,140.7494
196,25.611350536346436,97.595276
197,25.7324481010437,157.76036
198,25.84812092781067,253.18018
199,25.95926833152771,317.16223
200,26.073002576828003,485.748
201,26.191722631454468,173.66908
202,26.30863308906555,366.22318
203,26.426555633544922,298.83957
204,26.546973705291748,372.901
205,26.6769118309021,144.12437
206,26.800310373306274,146.05318
207,26.922136545181274,233.1493
208,27.03951072692871,383.86322
209,27.152464389801025,186.97421
210,27.26640820503235,202.95615
211,27.38270330429077,252.27612
212,27.500064373016357,199.56616
213,27.620373249053955,195.08734
214,27.739816188812256,249.18512
215,27.864155292510986,287.16022
216,27.986034154891968,231.1716
217,28.10614037513733,178.65094
218,28.22447371482849,113.08527
219,28.34015464782715,151.09108
220,28.463196754455566,235.65468
221,28.57497787475586,222.17252
222,28.69204092025757,157.17471
223,28.813960313796997,134.31244
224,28.9281644821167,170.77045
225,29.044189929962158,249.08632
226,29.157490730285645,315.54834
227,29.27443289756775,155.63933
228,29.390939235687256,352.1035
229,29.52418828010559,148.91978
230,29.640121698379517,190.96878
231,29.764826774597168,343.1293
232,29.882230281829834,185.24393
233,30.004907369613647,217.18573
234,30.12826704978943,240.68831
235,30.252785682678223,221.88763
236,30.377103805541992,194.91724
237,30.497361183166504,200.32191
238,30.616263389587402,165.71454
239,30.733624935150146,139.59085
240,30.857736110687256,165.92088
241,30.97054147720337,198.0257
242,31.093124628067017,176.3884
243,31.205392122268677,334.09402
244,31.321985960006714,261.3432
245,31.4442138671875,204.63126
246,31.563014268875122,202.07094
247,31.68180799484253,191.89886
248,31.79779624938965,265.88327
249,31.907820224761963,174.4649
250,32.01840806007385,188.37889
251,32.13151979446411,297.23065
252,32.245697259902954,370.95126
253,32.35464000701904,240.54335
254,32.47097134590149,211.81998
255,32.58260726928711,234.56236
256,32.69334578514099,161.91777
257,32.8137731552124,301.7051
258,32.935832500457764,216.28236
259,33.042107820510864,236.41553
260,33.159000873565674,223.51813
261,33.275917530059814,158.69179
262,33.38600754737854,145.51135
263,33.496800661087036,166.95471
264,33.61176681518555,264.96143
265,33.721640825271606,264.5308
266,33.83224081993103,123.80234
267,33.94506311416626,307.9087
268,34.055485010147095,221.37433
269,34.170347929000854,191.5933
270,34.28583216667175,200.69218
271,34.404080629348755,177.65161
272,34.51115083694458,524.8636
273,34.62478971481323,224.06201
274,34.73405313491821,195.84761
275,34.84860014915466,246.97629
276,34.95970869064331,296.12186
277,35.074463844299316,260.9623
278,35.185890674591064,317.03827
279,35.30711126327515,228.99979
280,35.420624017715454,263.45044
281,35.539076805114746,304.12073
282,35.665770292282104,310.3267
283,35.78426957130432,202.12991
284,35.9060115814209,200.85289
285,36.028035402297974,331.75357
286,36.14530801773071,245.44427
287,36.25834131240845,190.72235
288,36.381909132003784,264.81625
289,36.49906253814697,214.71167
290,36.60944104194641,233.13449
291,36.73491907119751,177.8681
292,36.848177909851074,322.93588
293,36.96357345581055,184.46722
294,37.0769317150116,225.74893
295,37.192786693573,188.72078
296,37.309056520462036,412.43066
297,37.42268466949463,150.31627
298,37.53976273536682,288.0219
299,37.663511991500854,208.5588
300,37.78022623062134,369.9145
301,37.909536600112915,294.53455
302,38.02618074417114,178.94214
303,38.14594340324402,284.10434
304,38.26331949234009,200.51575
305,38.377819776535034,297.21323
306,38.499030113220215,222.83168
307,38.62103271484375,280.2743
308,38.73895263671875,173.2733
309,38.854485750198364,176.75516
310,38.9710590839386,203.14906
311,39.086671352386475,231.57785
312,39.19796705245972,196.93112
313,39.3179612159729,286.23865
314,39.43368887901306,220.46736
315,39.552420139312744,242.73601
316,39.674254179000854,189.8819
317,39.798348903656006,222.69342
318,39.91446614265442,280.98663
319,40.02659225463867,166.40099
320,40.139899015426636,369.12033
321,40.261324644088745,194.9489
322,40.372586488723755,165.64403
323,40.48406672477722,176.85095
324,40.597238302230835,380.18512
325,40.70757555961609,283.83463
326,40.820446729660034,221.75258
327,40.93341135978699,217.09
328,41.04414081573486,325.85864
329,41.15999221801758,256.03906
330,41.27008819580078,188.94266
331,41.37874507904053,432.1647
332,41.492745876312256,209.12755
333,41.60563826560974,197.7802
334,41.7203528881073,246.83482
335,41.8408842086792,259.35806
336,41.96147799491882,189.06633
337,42.07768964767456,257.6404
338,42.19349455833435,178.47559
339,42.30645036697388,241.88078
340,42.42367935180664,251.70522
341,42.53380608558655,283.29236
342,42.64341068267822,354.58435
343,42.75547766685486,215.75273
344,42.869144916534424,240.2243
345,42.98576784133911,166.51385
346,43.100074768066406,198.4452
347,43.22348475456238,262.43967
348,43.33324146270752,269.267
349,43.444225788116455,185.89664
350,43.5651798248291,156.09947
351,43.67831873893738,186.52097
352,43.79911255836487,219.9895
353,43.91085338592529,180.2132
354,44.031235456466675,212.39935
355,44.151968002319336,172.5625
356,44.26795029640198,222.12604
357,44.38426923751831,152.24715
358,44.50406885147095,291.6859
359,44.62557363510132,267.19028
360,44.74564576148987,208.1331
361,44.86785173416138,271.8364
362,44.98822259902954,314.0276
363,45.108848094940186,402.31946
364,45.22890377044678,124.09384
365,45.35469460487366,166.69984
366,45.47494435310364,219.23004
367,45.59329152107239,243.4527
368,45.7103796005249,226.55406
369,45.82591414451599,196.81526
370,45.93958306312561,335.07153
371,46.056074142456055,212.89351
372,46.171661615371704,244.98633
373,46.28774976730347,228.85938
374,46.39993953704834,320.86496
375,46.51731491088867,233.23566
376,46.63606071472168,199.88733
377,46.75087833404541,227.50896
378,46.86556124687195,261.62387
379,46.981642961502075,308.82648
380,47.09625768661499,240.80412
381,47.2111234664917,154.12598
382,47.320767641067505,267.01437
383,47.444051027297974,238.33942
384,47.56448292732239,336.4606
385,47.682536602020264,334.54822
386,47.79929161071777,173.52237
387,47.91133260726929,241.37186
388,48.02094268798828,272.5182
389,48.13049650192261,336.66742
390,48.24250841140747,312.72943
391,48.347959756851196,343.3188
392,48.45807933807373,251.7704
393,48.57231092453003,177.5042
394,48.68681335449219,295.00775
395,48.80018877983093,399.1077
396,48.933178663253784,214.04149
397,49.052807569503784,160.28236
398,49.173869132995605,323.79132
399,49.2913384437561,215.56467
400,49.404435873031616,324.42825
401,49.519591331481934,167.74403
402,49.63274574279785,287.6767
403,49.75102925300598,203.77301
404,49.86211943626404,196.92401
405,49.9736967086792,228.48595
406,50.085434675216675,251.37848
407,50.19192695617676,348.52753
408,50.30485391616821,362.08948
409,50.412269830703735,340.39856
410,50.52301645278931,331.33768
411,50.64410853385925,138.7864
412,50.76064610481262,233.99338
413,50.8801052570343,425.6562
414,50.999234437942505,264.07596
415,51.11877465248108,259.7608
416,51.232712268829346,187.82526
417,51.34494757652283,191.83122
418,51.46544528007507,236.39328
419,51.57858967781067,249.3782
420,51.688735246658325,231.81044
421,51.80116271972656,159.52597
422,51.92144227027893,158.27962
423,52.04128098487854,203.3115
424,52.17326998710632,186.63672
425,52.30537796020508,230.39383
426,52.43648028373718,299.60852
427,52.55788230895996,292.61255
428,52.67843770980835,172.4405
429,52.79675340652466,206.34943
430,52.91309642791748,484.2768
431,53.031869411468506,236.72021
432,53.150827169418335,158.95117
433,53.273728370666504,249.0888
434,53.39889669418335,175.26237
435,53.52059459686279,337.8803
436,53.643237352371216,285.72504
437,53.76264834403992,224.03903
438,53.87680768966675,343.3436
439,53.99498677253723,263.9986
440,54.10426330566406,217.32558
441,54.21531105041504,179.57942
442,54.327930212020874,189.28125
443,54.44373106956482,246.83626
444,54.561771631240845,286.35632
445,54.68334937095642,194.31
446,54.80626201629639,204.84764
447,54.91921877861023,372.34045
448,55.03496813774109,110.54404
449,55.15310287475586,271.3853
450,55.26344060897827,258.29053
451,55.37859749794006,255.92073
452,55.488945960998535,297.87
453,55.605648040771484,338.50522
454,55.71614718437195,142.33185
455,55.82941746711731,203.79689
456,55.94553756713867,199.72249
457,56.06903314590454,134.04901
458,56.19668507575989,256.85693
459,56.3268985748291,364.20877
460,56.44569110870361,331.75134
461,56.563793420791626,303.19168
462,56.68213605880737,414.077
463,56.80117750167847,185.84818
464,56.916863679885864,300.78326
465,57.031063079833984,292.9815
466,57.141308307647705,252.79398
467,57.2599995136261,292.24985
468,57.38188695907593,196.70016
469,57.50215029716492,300.91232
470,57.61711549758911,192.72464
471,57.73576021194458,308.30164
472,57.85380816459656,368.0479
473,57.97070503234863,418.57834
474,58.08711218833923,239.9157
475,58.20413041114807,507.16684
476,58.327128887176514,383.95334
477,58.45081543922424,292.40283
478,58.57059979438782,257.81808
479,58.68335270881653,184.90758
480,58.799596548080444,307.3692
481,58.912370681762695,308.64636
482,59.026540756225586,294.57297
483,59.137654542922974,307.60583
484,59.25421476364136,216.51674
485,59.36360478401184,298.6004
486,59.48899173736572,233.90411
487,59.59915828704834,213.36943
488,59.715110063552856,230.13797
489,59.83383345603943,168.77661
490,59.9502592086792,195.89093
491,60.06798791885376,239.6493
492,60.184470415115356,185.25412
493,60.29980492591858,341.176
494,60.41674470901489,355.8156
495,60.536659717559814,235.00443
496,60.649977684020996,187.80534
497,60.784467935562134,383.72647
498,60.90097403526306,219.87979
499,61.02431511878967,356.1613
500,61.14549255371094,277.5509
501,61.258047580718994,224.10275
502,61.37494444847107,194.17474
503,61.48820900917053,427.45395
504,61.60269236564636,387.8015
505,61.718496561050415,286.2788
506,61.83513307571411,195.34712
507,61.956523418426514,222.88144
508,62.072980642318726,164.19615
509,62.18647837638855,304.69193
510,62.30600953102112,204.58943
511,62.41820979118347,318.5644
512,62.53056049346924,200.40413
513,62.64392924308777,206.26413
514,62.75774383544922,239.55081
515,62.876038789749146,338.6893
516,62.993268728256226,449.6144
517,63.11141657829285,318.32797
518,63.22464346885681,215.3516
519,63.34135675430298,150.22412
520,63.46046042442322,427.99957
521,63.57491683959961,236.35919
522,63.68950939178467,186.17728
523,63.804182291030884,241.28484
524,63.91899609565735,235.984
525,64.03470039367676,224.12842
526,64.15325284004211,369.18423
527,64.26876711845398,325.53763
528,64.39347577095032,310.5684
529,64.55291056632996,271.5685
530,64.71444988250732,270.99066
531,64.87536096572876,298.33664
532,65.03450179100037,126.074135
533,65.19024658203125,269.58392
534,65.34760212898254,294.12625
535,65.52018237113953,176.8877
536,65.67723536491394,253.23361
537,65.83474564552307,260.17264
538,65.99864506721497,240.37727
539,66.19476294517517,231.22206
540,66.4232268333435,282.18304
541,66.63980984687805,318.224
542,66.86404252052307,227.59169
543,67.08072471618652,243.91867
544,67.29976963996887,247.47504
545,67.51796889305115,184.64569
546,67.73858261108398,276.92194
547,67.96474361419678,372.68872
548,68.1922516822815,310.11728
549,68.40185570716858,222.36826
550,68.57531023025513,173.34573
551,68.77879858016968,263.1322
552,69.17698645591736,290.22928
553,69.5735924243927,283.51617
554,69.98658227920532,256.6801
555,70.3896017074585,300.82443
556,70.82986378669739,181.38869
557,71.25900769233704,275.28857
558,71.67341661453247,185.11467
559,72.05933856964111,182.9112
560,72.4175763130188,212.88824
561,72.63913297653198,327.6712
562,72.86472415924072,282.53326
563,73.09680080413818,435.75046
564,73.33755445480347,198.03572
565,73.5732970237732,179.41023
566,73.8093991279602,328.54736
567,74.04621028900146,274.12305
568,74.28713941574097,223.48766
569,74.52105379104614,173.74504
570,74.76229596138,241.92058
571,74.99087452888489,210.07794
572,75.22632145881653,226.43866
573,75.45092272758484,209.50017
574,75.69498085975647,152.10048
575,75.93014621734619,274.27365
576,76.1737048625946,338.95132
577,76.41020274162292,245.05157
578,76.59181833267212,193.56711
579,76.76628971099854,258.8047
580,76.94991064071655,224.29645
581,77.13411140441895,193.5223
582,77.31251955032349,201.94434
583,77.48976373672485,323.3412
584,77.66588425636292,253.40912
585,77.84182214736938,265.0938
586,78.02134966850281,236.62831
587,78.20283627510071,448.12265
588,78.37641453742981,253.53947
589,78.55352544784546,334.0202
590,78.73857355117798,152.11319
591,78.91915893554688,267.07806
592,79.08914637565613,265.18802
593,79.25497770309448,257.81738
594,79.41547870635986,265.53146
595,79.59472680091858,421.20258
596,79.76271200180054,299.897
597,79.93948292732239,238.41878
598,80.11470365524292,127.04541
599,80.28526616096497,323.46436
600,80.44299054145813,280.75217
601,80.58511090278625,285.7961
602,80.72555565834045,374.63406
603,80.86562538146973,281.14658
604,81.0119948387146,233.72423
605,81.15889191627502,330.71936
606,81.3018000125885,235.6763
607,81.4460437297821,411.56384
608,81.59961485862732,429.52725
609,81.75211954116821,301.29004
610,81.90831184387207,251.7584
611,82.05598068237305,188.53873
612,82.20283389091492,241.36906
613,82.3513731956482,469.16113
614,82.50564527511597,341.44376
615,82.65004968643188,341.62372
616,82.80223894119263,293.15506
617,82.9729516506195,311.7551
618,83.13554859161377,310.45514
619,83.2872850894928,343.87146
620,83.4305100440979,307.1461
621,83.5756025314331,196.00735
622,83.73318243026733,450.49536
623,83.89022135734558,247.37459
624,84.03963685035706,203.09096
625,84.19065546989441,150.59637
626,84.33643054962158,334.1495
627,84.4860532283783,137.10219
628,84.6398115158081,328.6515
629,84.78788089752197,275.63373
630,84.94248962402344,168.84134
631,85.1106595993042,323.7149
632,85.25967812538147,289.91476
633,85.41271615028381,213.71735
634,85.56161713600159,213.51065
635,85.74778628349304,291.06454
636,85.89441108703613,207.29118
637,86.04911065101624,207.06445
638,86.19390892982483,233.36751
639,86.354088306427,188.3878
640,86.50507402420044,356.28268
641,86.65389156341553,282.9738
642,86.80972409248352,334.40793
643,86.95641684532166,370.3914
644,87.11264276504517,222.88037
645,87.25895667076111,136.64374
646,87.39423489570618,415.95148
647,87.52757239341736,271.0734
648,87.66640043258667,209.67654
649,87.81774234771729,323.65833
650,87.95018124580383,215.67839
651,88.09024715423584,403.78705
652,88.22861552238464,206.23389
653,88.3675000667572,316.45203
654,88.50529384613037,288.0726
655,88.64610648155212,357.8165
656,88.7833685874939,311.76736
657,88.91966271400452,440.5822
658,89.06684923171997,224.3865
659,89.2429530620575,223.98907
660,89.38031125068665,343.27017
661,89.50785756111145,315.10034
662,89.63253617286682,258.46075
663,89.77716016769409,189.42453
664,89.92543029785156,311.39856
665,90.04277539253235,267.1781
666,90.15844535827637,292.54208
667,90.27497720718384,323.97348
668,90.39817929267883,308.71933
669,90.51307916641235,229.27577
670,90.62380409240723,422.14343
671,90.74173665046692,155.04419
672,90.85373544692993,194.46246
673,90.97106504440308,245.53662
674,91.09583568572998,281.3257
675,91.20919132232666,399.3206
676,91.32708072662354,301.68695
677,91.44378805160522,355.99323
678,91.56974172592163,260.85007
679,91.70340967178345,330.27707
680,91.82831192016602,226.05681
681,91.97682166099548,228.51508
682,92.11652374267578,227.72943
683,92.25788068771362,231.43523
684,92.4026780128479,452.95908
685,92.53515553474426,151.86879
686,92.6764783859253,321.2054
687,92.8180000782013,226.72482
688,92.958172082901,424.3955
689,93.09867739677429,211.12039
690,93.23328423500061,237.79022
691,93.37206387519836,381.98526
692,93.51536989212036,238.09612
693,93.65372204780579,169.6658
694,93.79354572296143,244.78142
695,93.92915630340576,283.61032
696,94.05658268928528,374.80606
697,94.18336081504822,314.82346
698,94.31127047538757,340.55692
699,94.43860197067261,267.0391
700,94.56834959983826,188.93326
701,94.69149398803711,311.70096
702,94.82029032707214,341.92856
703,94.95472931861877,181.1244
704,95.0815978050232,282.22
705,95.21614694595337,295.0231
706,95.36752653121948,251.40831
707,95.51603937149048,192.58752
708,95.658527135849,181.79483
709,95.81895780563354,233.38612
710,95.9665253162384,414.4126
711,96.1134238243103,280.14734
712,96.26694107055664,215.21666
713,96.40750336647034,377.3388
714,96.55165553092957,265.07397
715,96.70784044265747,188.55305
716,96.86794447898865,382.96967
717,97.02374005317688,381.96472
718,97.18754506111145,258.09235
719,97.34229564666748,354.26932
720,97.50820469856262,274.7841
721,97.67604732513428,290.2957
722,97.83385109901428,259.40424
723,97.97658157348633,362.4913
724,98.12778806686401,360.80945
725,98.27638840675354,277.20737
726,98.42360830307007,291.6805
727,98.56861448287964,367.85184
728,98.71205186843872,268.13736
729,98.86307048797607,244.2277
730,99.00747323036194,373.36426
731,99.15387392044067,189.46199
732,99.29138517379761,270.70056
733,99.42261028289795,174.68652
734,99.55780744552612,280.48285
735,99.6871874332428,294.90247
736,99.82422471046448,291.08337
737,99.9565851688385,367.69174
738,100.09106850624084,285.47314
739,100.22072410583496,314.16437
740,100.35457968711853,277.22385
741,100.48767590522766,182.93599
742,100.61903381347656,316.9285
743,100.75079703330994,134.72238
744,100.87881016731262,168.05513
745,101.00858330726624,339.59906
746,101.14000129699707,321.4034
747,101.27218341827393,284.67767
748,101.40642142295837,293.18442
749,101.54234862327576,226.70453
750,101.67970871925354,245.43408
751,101.81210136413574,487.4535
752,101.94475293159485,258.0159
753,102.07551550865173,303.64664
754,102.21034121513367,251.22409
755,102.33904099464417,329.82504
756,102.46733069419861,309.3115
757,102.6146764755249,200.08539
758,102.81284379959106,251.81874
759,102.98784017562866,324.96616
760,103.16016578674316,293.1149
761,103.31180262565613,370.96576
762,103.46338272094727,257.91153
763,103.60459423065186,300.12857
764,103.75827145576477,271.95712
765,103.90283632278442,281.02234
766,104.04998183250427,241.7388
767,104.20146083831787,361.3635
768,104.34595990180969,408.43185
769,104.49049472808838,389.51324
770,104.63394498825073,234.90631
771,104.77644538879395,311.8712
772,104.91784071922302,319.3444
773,105.06048941612244,304.53687
774,105.22005462646484,266.50696
775,105.36254382133484,377.5429
776,105.51060652732849,229.50792
777,105.6603147983551,268.49225
778,105.8232069015503,273.6014
779,105.97163248062134,214.46506
780,106.1122407913208,261.59552
781,106.26053214073181,207.6691
782,106.40041899681091,264.22693
783,106.5536060333252,336.8586
784,106.69871807098389,239.93744
785,106.84460210800171,252.23318
786,106.9892520904541,438.00894
787,107.13368201255798,315.23145
788,107.27779531478882,208.22467
789,107.42288637161255,345.4015
790,107.55577564239502,381.16037
791,107.69248151779175,266.39343
792,107.82865333557129,324.88538
793,107.96148824691772,325.908
794,108.09739518165588,245.47635
795,108.22590851783752,229.07303
796,108.36027717590332,229.82823
797,108.49119710922241,234.95807
798,108.62690997123718,336.63715
799,108.76410102844238,295.73633
800,108.89624905586243,175.0164
801,109.02754521369934,290.82718
802,109.1592755317688,380.58386
803,109.29081678390503,256.12823
804,109.42121696472168,242.1059
805,109.54642271995544,338.46262
806,109.68227553367615,374.6338
807,109.8088870048523,300.25638
808,109.94451260566711,286.2403
809,110.0760145187378,268.91754
810,110.21161651611328,192.96083
811,110.34346103668213,261.4128
812,110.4746470451355,412.09613
813,110.60568594932556,274.69302
814,110.73641896247864,316.83545
815,110.87273859977722,394.28412
816,111.00815653800964,293.42484
817,111.14086747169495,190.77473
818,111.26958155632019,280.6207
819,111.39598798751831,326.17416
820,111.51959085464478,147.15285
821,111.64534950256348,406.40186
822,111.77054786682129,391.0917
823,111.89628267288208,654.75055
824,112.0333571434021,234.98958
825,112.15753436088562,196.11755
826,112.28697466850281,256.67755
827,112.40819072723389,289.73734
828,112.53036427497864,355.9077
829,112.65341091156006,363.5972
830,112.77988910675049,284.80066
831,112.90505623817444,274.3118
832,113.0335328578949,284.3239
833,113.16884160041809,190.15237
834,113.31033492088318,317.7308
835,113.46731734275818,257.9377
836,113.62768793106079,165.0991
837,113.76522541046143,245.63058
838,113.89286160469055,294.9579
839,114.01812434196472,318.1596
840,114.14906549453735,174.17314
841,114.2840850353241,238.37776
842,114.41396117210388,374.63455
843,114.5396158695221,360.2097
844,114.66240239143372,354.61264
845,114.80892610549927,293.15118
846,114.9499294757843,283.5936
847,115.08453416824341,295.59293
848,115.2181134223938,305.04608
849,115.35787105560303,312.3293
850,115.49236583709717,195.97021
851,115.62685012817383,308.8528
852,115.7543523311615,375.5313
853,115.8933653831482,235.33566
854,116.02156710624695,333.6511
855,116.14839768409729,239.03906
856,116.2755663394928,370.37048
857,116.42114067077637,363.943
858,116.58210349082947,350.75525
859,116.73319339752197,247.38666
860,116.86183071136475,283.9505
861,116.995112657547,344.78308
862,117.12407779693604,275.6855
863,117.2501482963562,402.18933
864,117.38497114181519,358.7966
865,117.51984000205994,261.69516
866,117.6544783115387,296.49374
867,117.77837467193604,371.1095
868,117.91404414176941,161.25513
869,118.04060697555542,272.00446
870,118.16375732421875,235.22694
871,118.28954219818115,182.46005
872,118.41108345985413,318.3273
873,118.5419991016388,187.33946
874,118.66914081573486,227.01616
875,118.79309391975403,224.5588
876,118.91446256637573,342.33698
877,119.04805278778076,304.00104
878,119.17693901062012,220.46977
879,119.30081987380981,212.1222
880,119.42378401756287,226.93863
881,119.54813718795776,346.80148
882,119.66914510726929,376.24948
883,119.79450845718384,356.54214
884,119.92009687423706,183.0138
885,120.0484893321991,447.19104
886,120.18864965438843,242.96808
887,120.34658885002136,336.02966
888,120.47578024864197,214.5886
889,120.5978536605835,265.67175
890,120.71805453300476,302.22537
891,120.83629417419434,320.02182
892,120.95412254333496,238.02612
893,121.08042597770691,321.07437
894,121.19614100456238,213.23898
895,121.31943035125732,320.4302
896,121.43779397010803,241.64949
897,121.55899167060852,258.4442
898,121.67808771133423,261.41367
899,121.81134152412415,270.62854
900,121.94346189498901,219.70729
901,122.07963681221008,313.6095
902,122.21652412414551,449.4241
903,122.34479141235352,396.9022
904,122.4711549282074,393.04272
905,122.60264706611633,176.91814
906,122.74006199836731,272.60812
907,122.87727999687195,402.58838
908,123.02312088012695,623.57495
909,123.1528525352478,268.35693
910,123.28684520721436,319.6352
911,123.4159505367279,228.34451
912,123.55022311210632,260.618
913,123.6768090724945,263.9419
914,123.80380892753601,333.48
915,123.93268346786499,389.35852
916,124.0601155757904,410.07965
917,124.18495845794678,352.5483
918,124.31226897239685,400.50336
919,124.44027352333069,230.45958
920,124.56931185722351,278.41498
921,124.70683217048645,261.16562
922,124.84595274925232,293.20084
923,124.97737193107605,263.4308
924,125.1173141002655,217.02269
925,125.25841236114502,263.2396
926,125.40070104598999,385.89426
927,125.54847359657288,225.91028
928,125.674320936203,383.77594
929,125.80930662155151,320.93204
930,125.94576358795166,142.3386
