loss,steps,walltime
0.014659431,194,13.358362674713135
0.016259143,195,13.421913623809814
0.010799246,196,13.48704743385315
0.0074467305,197,13.55014157295227
0.007441064,198,13.613969564437866
0.018942483,199,13.676652431488037
0.024290377,200,13.739232301712036
0.010260735,201,13.80193543434143
0.011235518,202,13.864470958709717
0.010795597,203,13.927525997161865
0.0025334693,204,13.989841938018799
0.011148561,205,14.054248094558716
0.008794571,206,14.119881391525269
0.04278773,207,14.18441653251648
0.033997793,208,14.248891830444336
0.018917028,209,14.312012434005737
0.020408895,210,14.375385999679565
0.025399476,211,14.439172506332397
0.0065695513,212,14.50261640548706
0.011914019,213,14.566341876983643
0.013222917,214,14.629728078842163
0.015524961,215,14.692164182662964
0.02735477,216,14.754944086074829
0.017100168,217,14.820598363876343
0.016414007,218,14.88468074798584
0.020699231,219,14.953581809997559
0.022852419,220,15.012267112731934
0.005433431,221,15.075788259506226
0.013611129,222,15.14189338684082
0.028174909,223,15.205882549285889
0.01244388,224,15.269017219543457
0.007656515,225,15.332154750823975
0.013861181,226,15.39499282836914
0.015581114,227,15.457988500595093
0.031569656,228,15.520196199417114
0.02615548,229,15.599563121795654
0.016913336,230,15.662271738052368
0.007895933,231,15.727283000946045
0.011679605,232,15.789713144302368
0.021931186,233,15.854139566421509
0.013851526,234,15.916950702667236
0.012274477,235,15.980745315551758
0.019182563,236,16.04358172416687
0.022799162,237,16.10791826248169
0.023865532,238,16.172130823135376
0.03088608,239,16.23393964767456
0.009378748,240,16.29633855819702
0.015868202,241,16.35905885696411
0.033015333,242,16.422333002090454
0.02044784,243,16.486486434936523
0.015044977,244,16.549257278442383
0.024946865,245,16.61181378364563
0.016097492,246,16.677377700805664
0.011204597,247,16.740574836730957
0.0136688985,248,16.804239511489868
0.027775262,249,16.867648124694824
0.026733449,250,16.929635763168335
0.008348584,251,16.992110013961792
0.022658927,252,17.054739475250244
0.02670047,253,17.117189168930054
0.015358966,254,17.181981801986694
0.012037678,255,17.247591257095337
0.0028339815,256,17.31752610206604
0.018743794,257,17.38203716278076
0.015589812,258,17.44680428504944
0.02672951,259,17.51195788383484
0.020338185,260,17.578190088272095
0.019049497,261,17.643383979797363
0.018468307,262,17.707870960235596
0.008455969,263,17.773371696472168
0.015392379,264,17.83946204185486
0.032320425,265,17.904714107513428
0.024207477,266,17.969651222229004
0.030588506,267,18.033681631088257
0.009882875,268,18.100212335586548
0.006459272,269,18.16947340965271
0.010626543,270,18.235130548477173
0.02905835,271,18.299926042556763
0.018024325,272,18.365478038787842
0.017700624,273,18.429836988449097
0.02763805,274,18.494988679885864
0.025166854,275,18.560508489608765
0.014117902,276,18.62697196006775
0.017660737,277,18.692209243774414
0.010066787,278,18.75696349143982
0.04324667,279,18.821672439575195
0.026118767,280,18.885823726654053
0.016349342,281,18.950408935546875
0.017931715,282,19.015600204467773
0.014277794,283,19.080421209335327
0.010079277,284,19.14488649368286
0.007292647,285,19.212003469467163
0.028898923,286,19.276782751083374
0.0181663,287,19.342947959899902
0.0149242375,288,19.407174825668335
0.010411136,289,19.472566843032837
0.014532765,290,19.53914976119995
0.0074451296,291,19.603838205337524
0.0159264,292,19.669724702835083
0.029586926,293,19.734745025634766
0.0238848,294,19.79950261116028
0.02330651,295,19.86441707611084
0.014933146,296,19.929381608963013
0.025013074,297,19.997341632843018
0.019246697,298,20.063291549682617
0.015902998,299,20.1273455619812
0.029291056,300,20.19269323348999
0.023725841,301,20.257339000701904
0.015476219,302,20.32550597190857
0.011120513,303,20.389098644256592
0.02176015,304,20.45414686203003
0.014691337,305,20.518970251083374
0.015737096,306,20.5859375
0.038383786,307,20.65085196495056
0.0075680567,308,20.714820861816406
0.0064335773,309,20.779017210006714
0.0050748186,310,20.84467053413391
0.0045784004,311,20.909046173095703
0.01445073,312,20.975056409835815
0.011001279,313,21.040892601013184
0.041083127,314,21.11092185974121
0.02268983,315,21.177201747894287
0.004662005,316,21.240711450576782
0.027623774,317,21.304760456085205
0.025538169,318,21.36716651916504
0.014445418,319,21.43001413345337
0.010696273,320,21.493072986602783
0.019681457,321,21.55602192878723
0.02412194,322,21.618249654769897
0.025214145,323,21.68197989463806
0.0138802165,324,21.74678134918213
0.015939457,325,21.812164545059204
0.028185908,326,21.87460446357727
0.009944013,327,21.937160968780518
0.02855941,328,22.00074553489685
0.027749445,329,22.063292503356934
0.011953862,330,22.12643074989319
0.012146011,331,22.19004797935486
0.016000317,332,22.252421379089355
0.016579235,333,22.317055463790894
0.01726902,334,22.38069772720337
0.024217289,335,22.447519302368164
0.023368068,336,22.50637197494507
0.021062281,337,22.570745944976807
0.011003111,338,22.63378357887268
0.013280834,339,22.695473194122314
0.021832993,340,22.758997678756714
0.022171646,341,22.822057485580444
0.018438278,342,22.885509729385376
0.020219248,343,22.9495792388916
0.0131001165,344,23.013768672943115
0.012777595,345,23.079517364501953
0.015848888,346,23.14200782775879
0.011506926,347,23.2054340839386
0.025176696,348,23.267836332321167
0.011160807,349,23.334986925125122
0.013273648,350,23.397614002227783
0.016072104,351,23.46401572227478
0.01467758,352,23.537200927734375
0.0007174092,353,23.61004400253296
0.0076856585,354,23.68094563484192
0.010652466,355,23.749112606048584
0.0002926095,356,23.81415820121765
0.007024599,357,23.878503561019897
0.01962608,358,23.946572303771973
0.00812203,359,24.005901098251343
0.028263476,360,24.06893754005432
0.029359184,361,24.132028341293335
0.020025123,362,24.19514298439026
0.030513335,363,24.259154319763184
0.008108141,364,24.324580430984497
0.010633603,365,24.388004064559937
0.018431077,366,24.450459241867065
0.017666157,367,24.513022661209106
0.014766142,368,24.576313972473145
0.0136794895,369,24.640034675598145
0.012303034,370,24.702848434448242
0.020613473,371,24.76669692993164
0.0058464785,372,24.828768730163574
0.008620068,373,24.891837120056152
0.0100722285,374,24.954525232315063
0.010721509,375,25.017433643341064
0.017890017,376,25.079466342926025
0.023433436,377,25.14253544807434
0.017002355,378,25.20553708076477
0.012454113,379,25.267863988876343
0.0023988087,380,25.330742120742798
0.016267337,381,25.39530301094055
0.007999474,382,25.462897062301636
0.025370989,383,25.526609182357788
0.006826397,384,25.589668035507202
0.01635857,385,25.653799295425415
0.0072387857,386,25.715893745422363
0.0197853,387,25.77827286720276
0.0036701607,388,25.841601133346558
0.02854935,389,25.904520273208618
0.018491223,390,25.96848726272583
0.020738821,391,26.031541347503662
0.011769178,392,26.09443473815918
0.0156159885,393,26.156658411026
0.005002574,394,26.22099018096924
0.020834051,395,26.283710718154907
0.0042992607,396,26.346787214279175
0.024770346,397,26.409969329833984
0.014338529,398,26.472524166107178
0.009893874,399,26.539089679718018
0.009510445,400,26.60225534439087
0.01213572,401,26.664403676986694
0.014224345,402,26.727125883102417
0.010014718,403,26.78991961479187
0.029880013,404,26.852781057357788
0.013473791,405,26.915598154067993
0.0038098465,406,26.978585720062256
0.014183789,407,27.04104256629944
0.025898356,408,27.103893280029297
0.006558301,409,27.166425704956055
0.026124697,410,27.230008125305176
0.022425618,411,27.293004035949707
0.017801117,412,27.35775351524353
0.010193967,413,27.420904636383057
0.033671293,414,27.483027696609497
0.009140377,415,27.54682159423828
0.02697752,416,27.6098895072937
0.019679187,417,27.67303204536438
0.020301541,418,27.737961292266846
0.0052205417,419,27.802226543426514
0.014222398,420,27.867465257644653
0.007653886,421,27.931790351867676
0.02966015,422,27.99642300605774
0.01447081,423,28.06058359146118
0.015511938,424,28.125128269195557
0.02261383,425,28.19077706336975
0.030782232,426,28.25595450401306
0.01969662,427,28.322047233581543
0.016709475,428,28.390299797058105
0.02257866,429,28.45513391494751
0.014927922,430,28.52043128013611
0.0052833967,431,28.590083122253418
0.02834405,432,28.65556311607361
0.009624661,433,28.720561981201172
0.012455003,434,28.786017179489136
0.0099936295,435,28.85055446624756
0.008001789,436,28.91705894470215
0.007319276,437,28.982612133026123
0.011022603,438,29.04756450653076
0.010412308,439,29.112849712371826
0.018174946,440,29.179297924041748
0.008404254,441,29.244811296463013
0.033271965,442,29.31120228767395
0.0066731996,443,29.37614345550537
0.0077698696,444,29.441089868545532
0.01590471,445,29.506609201431274
0.013126304,446,29.57213044166565
0.00910417,447,29.636934518814087
0.012865128,448,29.702419757843018
0.014849891,449,29.768477201461792
0.012635143,450,29.834020137786865
0.012008447,451,29.89885902404785
0.013959996,452,29.96495819091797
0.01384761,453,30.02984356880188
0.021219138,454,30.09559679031372
0.018402519,455,30.162117958068848
0.009863354,456,30.227458477020264
0.037348267,457,30.293118238449097
0.0033015767,458,30.3590886592865
0.020254988,459,30.424357891082764
0.019624632,460,30.489492416381836
0.029590122,461,30.55564546585083
0.022403032,462,30.620954513549805
0.022091899,463,30.687591552734375
0.017462604,464,30.75474739074707
0.012251852,465,30.82250690460205
0.010569141,466,30.886988878250122
0.024140038,467,30.952281951904297
0.025344986,468,31.017130851745605
0.0055570095,469,31.083643674850464
0.02857976,470,31.147635459899902
0.015770203,471,31.213127851486206
0.022148797,472,31.27865433692932
0.0116532035,473,31.345303297042847
0.013677299,474,31.41072964668274
0.000926006,475,31.475834369659424
0.015221041,476,31.545000553131104
0.025314141,477,31.60867166519165
0.008037355,478,31.675232887268066
0.014739164,479,31.739784955978394
0.025178898,480,31.802528381347656
0.020787748,481,31.86536478996277
0.04400861,482,31.927412509918213
0.02378492,483,31.99154281616211
0.023065101,484,32.05542540550232
0.022459045,485,32.11889386177063
0.022072705,486,32.18180274963379
0.025839139,487,32.24496054649353
0.013389929,488,32.30912947654724
0.020966135,489,32.370320558547974
0.016444802,490,32.433953523635864
0.019968607,491,32.496952056884766
0.02023166,492,32.56008434295654
0.017653871,493,32.62316560745239
0.009597239,494,32.68601608276367
0.023319937,495,32.74908924102783
0.0129214935,496,32.81128787994385
0.00064103084,497,32.87366485595703
0.017451586,498,32.93603301048279
0.009624818,499,33.00070858001709
0.00028800135,500,33.06491422653198
0.02682476,501,33.13115382194519
0.024642192,502,33.195053815841675
0.0128832515,503,33.25918364524841
0.0073104124,504,33.322898149490356
0.006659789,505,33.386204957962036
0.013319186,506,33.447649002075195
0.024651479,507,33.51271390914917
0.014581038,508,33.57857370376587
0.009781435,509,33.64133906364441
0.008808788,510,33.704052448272705
0.013154511,511,33.76765060424805
0.00929784,512,33.831626892089844
0.013464903,513,33.89567828178406
0.029626686,514,33.964611768722534
0.012721487,515,34.02743625640869
0.016601196,516,34.090362548828125
0.0073222537,517,34.1522262096405
0.012777457,518,34.2161180973053
0.017282462,519,34.278836727142334
0.011862203,520,34.34251141548157
0.011358542,521,34.40481185913086
0.012543001,522,34.4678521156311
0.035566907,523,34.52980303764343
0.014443545,524,34.592918395996094
0.015656522,525,34.65579342842102
0.0075137108,526,34.717552185058594
0.01386199,527,34.78266906738281
0.007283057,528,34.84608745574951
0.014601432,529,34.90951585769653
0.013374136,530,34.97260284423828
0.016000206,531,35.034523010253906
0.02175113,532,35.09694004058838
0.008034464,533,35.15967154502869
0.009732671,534,35.22315835952759
0.019120958,535,35.285922050476074
0.013537809,536,35.34862303733826
0.033526264,537,35.41140103340149
0.02230905,538,35.47451162338257
0.012504015,539,35.53798961639404
0.026545428,540,35.60133624076843
0.013616171,541,35.66852045059204
0.029098008,542,35.72808337211609
0.024800172,543,35.79507660865784
0.01940094,544,35.86160659790039
0.017169256,545,35.926456451416016
0.017169535,546,35.99246859550476
0.016168814,547,36.05774474143982
0.018819619,548,36.12462091445923
0.015141245,549,36.189356565475464
0.014881737,550,36.25438380241394
0.028640002,551,36.32091426849365
0.008198258,552,36.3870575428009
0.008233687,553,36.45302152633667
0.017106766,554,36.51834964752197
0.020414956,555,36.58385753631592
0.01108917,556,36.65039420127869
0.024864517,557,36.71697950363159
0.0092924945,558,36.78372597694397
0.019957729,559,36.84968280792236
0.009262543,560,36.915050983428955
0.022578117,561,36.97942662239075
0.008965438,562,37.04460072517395
0.029466676,563,37.109201192855835
0.020330029,564,37.17633628845215
0.02192729,565,37.24096369743347
0.01941359,566,37.30780363082886
0.01515742,567,37.3737895488739
0.019067936,568,37.439932346343994
0.013716729,569,37.503801584243774
0.017169744,570,37.56960487365723
0.013607098,571,37.63482213020325
0.027892414,572,37.69989275932312
0.023160223,573,37.76542901992798
0.012775111,574,37.831056356430054
0.017573975,575,37.89573383331299
0.018254796,576,37.95986866950989
0.021907168,577,38.02629017829895
0.013382558,578,38.09377336502075
0.024251765,579,38.16105365753174
0.014425662,580,38.22493100166321
0.0055055865,581,38.29034614562988
0.007865203,582,38.355249643325806
0.004110379,583,38.42012858390808
0.012984368,584,38.48529529571533
0.008013412,585,38.550907135009766
0.018608984,586,38.619412899017334
0.033663496,587,38.6838104724884
0.0230548,588,38.74900007247925
0.014638349,589,38.8148934841156
0.011249058,590,38.87911605834961
0.009925553,591,38.944286584854126
0.0028477581,592,39.0105459690094
0.014660545,593,39.074753761291504
0.0021146887,594,39.14245271682739
0.014092947,595,39.20709800720215
0.014872219,596,39.273027658462524
0.04582215,597,39.3379020690918
0.020352975,598,39.40306258201599
0.025283206,599,39.46752381324768
0.011739664,600,39.536699533462524
0.020553352,601,39.60324454307556
0.020727497,602,39.6678626537323
0.024159417,603,39.733694076538086
0.008677123,604,39.79782724380493
0.025116896,605,39.86150288581848
0.008719572,606,39.92347598075867
0.008546097,607,39.98558259010315
0.008773265,608,40.05034947395325
0.016157765,609,40.11376667022705
0.01290157,610,40.177529096603394
0.017816745,611,40.24048972129822
0.0036054342,612,40.30570459365845
0.007071739,613,40.36935591697693
0.023231456,614,40.43242406845093
0.0007234361,615,40.49519753456116
0.010851157,616,40.55914616584778
0.009612344,617,40.622594356536865
0.017987574,618,40.68463182449341
0.012580584,619,40.747761726379395
0.017366728,620,40.81122064590454
0.032369327,621,40.885374546051025
0.005552691,622,40.948084115982056
0.014147473,623,41.011390209198
0.00539684,624,41.073936223983765
0.0077699344,625,41.138155698776245
0.008058179,626,41.200408697128296
0.033207398,627,41.26331830024719
0.012948935,628,41.32722997665405
0.0030097472,629,41.39071297645569
0.035475865,630,41.45390295982361
0.008743202,631,41.516000270843506
0.007634945,632,41.57850646972656
0.009346286,633,41.641956090927124
0.009067999,634,41.705198764801025
0.011414424,635,41.768364906311035
0.013135403,636,41.83085370063782
0.008532938,637,41.89387059211731
0.012855338,638,41.95645356178284
0.014618797,639,42.02005863189697
0.005675746,640,42.08283281326294
0.0016274769,641,42.14454174041748
0.0052083363,642,42.20739388465881
0.008566851,643,42.27037763595581
0.010476515,644,42.334256410598755
0.00074219814,645,42.3974289894104
0.034484383,646,42.460448026657104
0.045168407,647,42.52312397956848
0.0010954677,648,42.58620619773865
0.0063671726,649,42.6514790058136
0.022814177,650,42.7156035900116
0.007959362,651,42.77817487716675
0.011213277,652,42.84102940559387
0.01712818,653,42.90490102767944
0.024622628,654,42.968092918395996
0.008931423,655,43.0314416885376
0.018599465,656,43.09421110153198
0.008410538,657,43.16342568397522
0.022991972,658,43.22675943374634
0.00904919,659,43.289979219436646
0.022146188,660,43.35310912132263
0.0075735464,661,43.41706037521362
0.008574598,662,43.47983717918396
0.01580892,663,43.54165077209473
0.017628303,664,43.604955196380615
0.025452958,665,43.66833543777466
0.009066481,666,43.73279404640198
0.0008845243,667,43.79847431182861
0.037075263,668,43.86619806289673
0.0028651976,669,43.93202257156372
0.013380511,670,43.997045278549194
0.01432838,671,44.063395738601685
0.013588043,672,44.12734270095825
0.007840186,673,44.19255971908569
0.012991626,674,44.25757551193237
0.011233731,675,44.32311224937439
0.020049978,676,44.38902711868286
0.014496626,677,44.45273160934448
0.009191048,678,44.517800092697144
0.0069704014,679,44.58405947685242
0.011839502,680,44.651230335235596
0.016407616,681,44.71497440338135
0.009029409,682,44.780349254608154
0.02995673,683,44.8450710773468
0.017856464,684,44.91089725494385
0.017096568,685,44.97625970840454
0.007912156,686,45.04148054122925
0.017543871,687,45.10721158981323
0.030353928,688,45.17098569869995
0.020869222,689,45.23526930809021
0.016221792,690,45.30029225349426
0.017744144,691,45.36601638793945
0.02201398,692,45.4320285320282
0.02329063,693,45.49802112579346
0.006688723,694,45.56203365325928
0.019644503,695,45.627429246902466
0.012177208,696,45.693724155426025
0.035479568,697,45.75931763648987
0.0110987,698,45.824379205703735
